Word/Phrase,Description & Definition
‘uti,", 1. Twitch, jerk, have convulsions; muscular contractions in fits, cramps, etc. Kua auē ‘aia i te ‘uti‘anga te uaua i tōna vaevae. he screamed when he got cramp in the leg; kua ‘uti tōna vaevae i tōna ‘akatika‘anga. he had a spasm in his leg when he straightened it. Maki ‘uti, a disease causing convulsions, fits etc. (e.g. tetanus). Kua ‘uti te a‘o, death occur-red. Kāre i roā‘ia ana i muri mai kua ‘uti te a‘o. soon afterwards he died. 2. (-a, -‘ia), also ‘u‘uti, (-a, -‘ia, ‘ūtia). Jerk, tug, pull, hoist (sail, flag). Kua tāpeka ‘aia i te taura ē kua ‘uti kia piri. he tied a knot in the rope and pulled it tight; kua ‘uti ‘aia i te reva. he hoisted the flag; kua te‘ate-‘amamao te aronga ‘uti kie ma te tiaki i te ‘ōta. the sailors who were to hoist sail stood by awaiting the order; kāre e rauka te kupenga i te ‘uti, kua mou ki te toka. we can’t pull the net in, it is caught on a rock; kua ‘utia ‘aia e te uira. he had an electric shock; ‘Ētia tēnā ngāngā‘ere kino. pull up that weed; kua ‘ūtia tōna ni‘o kino e te taote. the dentist pulled out his bad tooth. ‘Uti i te ‘akaea. take a deep breath. Kua ‘uti pakari ‘aia i tōna ‘akaea. he took a deep breath. ‘Uti vai, draw water from a well. ‘Uti taura, tug-o-war. ‘E ‘uti taura tē ka āru mai i teia. a tug-o-war will follow this. ‘Uti ika, string of fish. 3. A fit, convulsion, spasm, tic, cramp. ‘E ‘uti te maki o teia tamaiti. this child has fits."
‘uti‘uti,", (-a, -‘ia), fq. ‘uti1. 1. Twitch, jerk (intr.), come in spasms (of pain). Kua ‘uti‘uti te mamae i tōna vaevae. the pain in his leg came in spasms. 2. Jerk (tr.), pull, hoist, tug, draw (breath). Kua ‘uti‘uti ‘aia i tō māua taringa. he tweaked our ears; kua mamae tōna rima i te ‘uti‘uti-‘anga i te purūmu. his hands were sore with yanking out the purūmu shrubs; kia pou te au kie i te ‘uti‘uti ka tāmā ai i te ta‘ua. see that all the sails are hoisted before you scrub the decks; kia matakite i te ‘āmiri i teia niuniu ora, ka ‘uti‘utia koe e te uira. be careful not to touch these live wires or you‘ll get electric shocks; Nō te ‘uti‘uti i tōna ‘akaea, nō reira kua rapu-rapu rātou i te ‘apai iāia ki te taote. because he was breathing in gasps they rushed him to the doctor."
uto,"1, n. 1. A germinating coconut. Tē ‘akaputu uto nei māua kā tanu. we are collecting germinating coconuts for plant-ing out later on. 2. Spongy mass con-tained in such a nut. Kua kai ‘aia i te uto ē ko te ‘akari kua ‘ōake ‘aia nā te puaka. [Pn. *‘uto.]"
uto,"2, n. A float on a net. ‘E pōpani mō‘ina te uto o tāna kupenga. he has cork floats on his net. [Pn. *uto.] ūtonga-kore, (Bib.). Formless, shapeless. Tē vai ūtonga-kore ‘uā ra te ‘enua. the earth was without form."
‘utu,", n. A large lowland tree (Barringtonia asiatica) formerly used to poison fish. Tē reru ‘uā ‘utu nei rāua ‘ei ‘orā ika. they are pounding up ‘utu fruit to poison fish.   ILL  ‘utu (Barringtonia  asiatica) ‘ūtū, n. The Mountain Banana (Musa trog-lodytarum) formerly common in the mountain valleys of Rarotonga. Tē tunut-unu ‘ūtū ra rāua i ‘akaruke atu ei au. they were roasting plantains when I left them. [‘ue, tū.]   ILL.  ‘ūtū (Musa troglodytarum)"
utunga,", nom. Punishment, sentence, fine. ‘Ē toru mata‘iti tāna utunga ki roto i te ‘are ‘āuri. he had a three-year jail sentence; e tari one tā kōtou utunga i teia rā. your punishment today will be to cart sand; nō te tūtaki utunga au nā Moe. I’ve been paying Moe’s fine. Te utunga mate, the death  penalty."
‘ututua,", v.i. 1. lie piled in disorder, hang around in straggling groups. Kua ‘ututua ‘ua tāna ‘apinga kāmuta ki runga i te ta‘ua. his carpentry tools were just left lying around all over the floor; tē ‘ututuā ra tēta‘i au tangata i kō. there are some people hanging around over there. 2. n. A disorderly collection, straggling, aimless group. Ko‘ai tērā ‘ututua tangata i kō? Who are those people hanging round there?"
utuutu,", (-a, -‘ia). nurse, care for, rear (child). Kua utuutu meitaki ‘aia ia māua i te no‘o‘anga ki tōna kāinga. he looked after us very well when we were living with him; kāre rava au i kite ē ‘ea‘a tē ka ‘ōake nāna i tōna utuutu‘anga i taku tamaiti. I really don’t know what to give him for looking after my child; kua utuutu‘ia au mei te meā ra ē ‘e tamariki ‘ānau tika ai au nāna. I was brought up just as well as if I had been his own child."
u‘o,", n. Pith or core (of wood). E uruuru i te u‘o o te rākau kia pou ki va‘o ka tāuru ei i te a‘o ki tēta‘i tua. poke all the pith out of the wood before you reeve the line through; e a‘u kia taea te u‘o o te rākau. plane it down to the core. U‘o varāoa, soft inside of a loaf of bread. [Pn. *‘uto.]"
u‘u,"1, n. Nose (Mang. dial. = Rar. putāngi‘u). [Pn. *isu.]"
u‘u,"2, n. Parrotfish. [Pn. *‘ufu.] ‘ū‘ū, fq. ‘ū. 1. Break wind, fart. Kua ‘ū‘ū te ‘oro‘enua ma te tu‘etu‘e ‘aere. the horse went kicking and farting. 2. A fart. Kua kata rāua nō te ‘ū‘ū a te tamaiti. they laughed at the child’s fart. [‘ū2 RR.]"
‘u‘u,", n. A grub found in wood (Prianus reticularis). Ka kainga tēnā rākau e te ‘u‘u mē kāre e pēnia. the ‘u‘u will eat that wood if it isn’t painted. [Pn. *fufu.]"
‘u‘ua,", intens. ‘ua2. Bear heavily, be very fruitful or productive (of trees, chickens etc.). Ka ‘u‘ua te rēmene mē ‘ākono meitaki koe i te au ture. the lemon trees will bear well if you follow the instructions carefully; ‘e moa ‘u‘ua tika ai tā‘au. your chickens are very productive; nō te ‘u‘ua i taua pū nū, nō reira ‘aia i ‘akatupu ei i te ‘akari. because the palms were bearing heavily he allowed the nuts to sprout (so as to transplant them later). [‘ua rR.] ‘u‘ui. Dash water, splash."
‘u‘una,", (-‘ia, -unā‘ia). Hide, conceal (tr.); concealed, hidden; secretly, under cover. Kāre i ngaro meitaki i te ‘u‘una nō te rapurapu. there was so much hurry that it wasn’t properly hidden; kua ‘u‘una ‘aia i tōna mataku i tōna tū‘anga ki mua i te ‘akavā‘anga. he hid his fear as he stood before the court; Kua ‘u‘una‘ia te tuatua. the story was hushed up; kua ‘apai ‘u‘una‘ia ‘aia ki va‘o. he was smuggled out; kua ‘apai ‘u‘una ‘aia i tāna kava. he carried the beer secretly. (cf. ‘una‘una.)"
‘uvero,", ‘uero, n. Yolk. Tē varaipāni ‘uvero ‘uā manū ra ‘aia. she is frying the yolks of the eggs; ‘e ‘ua ‘uvero renga-renga tēnā. that egg has a yellow yolk.  V vā1, 1. Gap, intervening space or distance. Tukuna ki roto i tēnā vā. put it down in that (gap) space there; Mei te toru maire te vā i rotopū i tō mātou ‘ōire ē tō rātou. our village and theirs are about three miles apart. I rotopū i te vā, in between. E tanu i te ‘uri ‘ānani ki rotopū i te vā o tēnā ngā pū rākau. plant the orange sapling between that pair of trees. 2. Period of time, interval. Ko te vā meitaki rāi tēia nō tāua i te ‘aere, koia i mao ei te ua. this is the best time for us to go, now, while the rain has stopped; i taua vā rāi, at that very moment; i te vā ka takakē ei ‘aia, kua riro tāna puakaoa ‘ei tiaki i tōna kāinga. his dog guarded his home while he was away. 3. v.i. Be or come apart, open up (of a gap). Kua ‘aka‘oro ‘aia i tōna pere‘ō i te vā‘anga te mataara. he got his wagon going when the road was clear; kua vā teia ngā‘i i te kaingākai, kāre i tika meitaki te rākau i te a‘u‘anga. there is a crack in the table here, the boards weren’t planed accurately. 4. Have time, be free. Mē kāre koe e vā i teia rā, kāre e kino, e tuku atu ki tēta‘i rā. if you aren’t free today, it doesn’t matter, leave it until another time. vā2, (Bib.), 1. Grumble, mutter (in dis-pleasure or complaint). Kua vā ‘ua te tangata nō tō rātou ‘āriki kore i tāna tuatua. the people grumbled (or muttered amongst themselves) because they didn’t agree with what he said; i te vā‘anga te tangata, kua kite ‘aia ē kua tārevakē ‘aia. when the people began to mutter in protest, he realised he had done the wrong thing. 2. Be amazed, astonished. Kāre au i vā ana i te ‘akarongo‘anga au i tāna i rave inapō. I was not surprised on hearing what he did last night; Kua vā ‘ua te tamariki i tāna ‘anga-‘anga  manamana. The children were amazed at his magical tricks. [Pn. *waa1.]"
va‘a,"1, v.i. Fall (of tide), ebb, go out. Kua va‘a te tai. the tide is going out; ‘e tai va‘a tēia. this is a falling tide; kua tuku rāua i te kupenga ki te ni‘a o te ava i te va‘a‘anga te tai. they set the net near the edge of the channel when the tide began to fall."
va‘a,"2, n. Mouth, entrance, spout, muzzle, barrel (of gun). Kua kī tōna va‘a i te kai. his mouth is full of food; te va‘a o te ava, the entrance to the reef channel; kua repo te va‘a o te tīkata. the kettle has a dirty spout; tē ‘ōrei va‘a pupu‘i nei au. I‘m cleaning a gun-barrel; Pupu‘i va‘a rua, double-barrelled gun. Va‘a ma‘ata, to speak loudly, (be) loud-mouthed. ‘Auraka koe e va‘a ma‘ata ka rongoa mai tāua. don’t speak loudly or we‘ll be heard;‘E tangata va‘a ma‘ata tika ai koe. you have got a loud mouth. Va‘a mata, to speak out openly (in front of everybody). ‘Ea‘a koe i va‘a mata ‘ua mai ei kiāku? Why did you speak to me right out in front of everybody? Va‘a reka, pleasantly spoken, entertaining to listen to, smooth-tongued. Kua vare mātou iāia nō te mea ‘e tangata va‘a reka ‘aia. we were fooled by him because he is a sweet talker. Va‘a tuatua, spokesman, mouth-piece; Ko ia te va‘a tuatua. he is the spokes-man. Va‘a tū katau, naturally eloquent, gifted as a speaker. ‘E tangata va‘a tū katau ‘aia. he is a gifted speaker. Va‘a ‘ua, coming from the mouth only (not sincere or heartfelt). ‘E reka va‘a ‘ua tōna. he only said he was pleased (he didn’t feel it). Va‘a va‘ine, gossipy, as an old woman (said of men). [Pn. *fafa2.]"
va‘anga,", vā‘anga, nom. Flat piece, frag-ment, bit. Nā‘au te va‘anga ma‘ata, nāku te mea meangiti. you have the big piece, I‘ll have the small one. Vā‘angā-punu, sheet of corrugated iron. Vā‘angā-i‘o, fragment of glass. Tikina mai tēta‘i vā‘angā kēke nā‘au. come and get yourself a piece of cake."
va‘aroa,", n. A sea-eel, found around reef, dark brown, long-nosed. Tei raro i tēnā puna te va‘aroa. the va‘aroa is down in that pool."
va‘arua,", 1. n. Hole, pit, chasm. Kua ‘oro te kiore toka ki roto i te va‘arua. the rat ran into the hole; ‘e au ngā‘i va‘arua ‘ō‘onu tēnā, ‘auraka e ‘aere nā reira. there are places with deep pits there, don’t go that way. Va‘aruā vai, well, water-filled pit. Ko te va‘aruā vai tēia i topa ai au inapō. this is the well I fell down last night. Topa ki raro i te va‘arua, get into trouble, find oneself in a hole. Mē āru koe i tāna tika, kā topa koe ki raro i te va‘arua. if you follow his instructions, you‘ll find yourself in trouble. 2. v.i. Be holed. ‘Ea‘a rā i va‘arua ai i teia ngā‘i? How did this hole get here, I wonder?; kua va‘arua teia ngā‘i i te ‘aruru‘anga te paomu. the bomb caused this crater when it exploded. 3. va‘arua kino = vaerua kino, evil spirit."
va‘atere‘au,", n. An ariki’s spokesman or chief executive officer. Kua ‘akaue te va‘atere‘au o te ariki kia putuputu mai te tangata kātoatoa ki te paepae o te ariki. the ariki’s lieutenant ordered that everyone should assemble at the court."
va‘ava‘a,", fq. va‘a. Talk a lot, prattle on, chatter. ‘Auraka e va‘ava‘a, kua tapu te pō. don’t chatter (so much), the night curfew is on; mē va‘ava‘a koe kia rātou, ka rekareka rātou kiā koe. they would be delighted if you were to have a chat with them; ‘e tangata va‘ava‘a ‘aia. he is a great talker; kua reka te tangata iāia nō te va‘ava‘a. the people liked him and his gossiping."
va‘ava‘anga,", vāvā‘anga, fq. va‘anga. Piece, fragment. Taria tēia va‘ava‘anga rākau. take these flat pieces of board. va‘ava‘a nunui, (Bib.). Tumult (2 Cor. 12.20). [va‘anga2 Rr.]"
va‘ava‘arua,", fq. va‘arua. 1. n. Holes, pits. Tanua tēnā au va‘ava‘arua. fill those holes in. 2. v.i. Holed, pitted. Kua va‘ava‘arua tākiri teia ngā‘i ia kōtou i te kō. you’ve made holes all over the place here with your digging; ‘e ngā‘i va‘ava‘arua tēia, ka pipini tāua ki konei. let’s hide here, there are plenty of hollows. [va‘arua rR.]"
vae,", n. Rib of boat. Tē tāmou‘ia nei te au vae o te poti. the framework of ribs is being fitted on; kā tano tēnā ‘ei rākau vae poti. that timber is all right for boat ribs."
va‘e‘au,", n. Soldier, warrior. Kua pū‘ākapa te va‘e‘au ki te pae tai. the soldiers camped by the sea; kua nā mua mai te au va‘e‘au ‘oro‘enua. the cavalry came first; ‘e nuku va‘e‘au ma‘ata tei tuku‘ia mai ‘ei pāruru i taua ‘enua. a large force was sent to defend the country; kua ‘a‘ao kāka‘u va‘e‘au ‘aia. he wore military uniform. vāere, (-a, -‘ia). Weed, clear ground. E vāere pākenu kōtou i tēia ngā‘i ka kōkai ei. pull all the weeds from this patch before you fork it over; kia oti tēia one kūmara i te vāere ka kaikai ei tātou. let’s finish off weeding this kumara patch before we eat; kā pere vāere mātou āpōpō. we are going around doing everybody’s weeding tomorrow; vāerea tā‘au pā meika. weed your row of bananas. [Ce. *waere.] vāerenga, nom. A piece of land which has been cleared, weeded, or partly weeded. Nā‘ai rā tērā vāerenga? I wonder whose cleared piece of ground that is?; Tō mātou vāerenga mua tika ai i motu ei taku vaevae. I cut my leg right on the first day we were weeding. [vaere, -nga.]"
vaerua,", 1. Spirit, soul. Kā ‘oki te vaerua ki te ngā‘i nō reira mai ‘aia. the spirit will return whence it came. Vaerua kino, an evil spirit. Vaerua Tapu, Holy Ghost. Kua ‘eke mai te Vaerua Tapu ki rotopū ia rātou. the Holy Ghost came down into their midst. 2. wits, consciousness. Kua ngaro tōku vaerua nō te mataku. I was scared out of my wits; i te ‘oki‘anga mai tōku vaerua, when I recovered consciousness. [Ep. *wairua.]"
vaevae,"1, n. Leg, foot. ‘E tangata vaevae māro‘iro‘i koe i te ‘aere. you have got good legs for walking; tē vairākau vaevae maki nei au nō Pē. I‘m treating Pē’s bad leg; ‘auraka e oriori i te kaingākai, kua ‘ati tēta‘i vaevae. don’t wobble the table, it has a broken leg. Vaevae piki, crooked, crippled leg. Ka rauka ia tātou i teianei i te tū ki runga i tō tātou vaevae. we‘ll be able to stand on our own feet now. E ‘akamingi mai koe i tō‘ou vaevae. bend your knees. [Pn. *wa‘e.]"
vaevae,"2, n. A kind of pandanus with edible keys (Penrhyn dial.)."
vai,"1, 1. v.i. Be watery, juicy. ‘E vai roa tēnā ngaika. there is too much water in that whitewash; mē vai te ‘ānani, kā vai katoa te rango. when the juice comes in the oranges, the honey will be flowing, too. Pēni vai, already mixed paint. 2. n. Water, liquid; stream, creek. Kā inu au i te vai. let me have a drink of water; tēia te kapu vai ma‘ana. here is a cup of warm water; tei raro i te tumu o Teko‘u te vai ānuanua. the rainbow stream is at the foot of Mt Teko‘u; kua ta‘e ā vai ‘ua tōna roimata. her tears streamed down like water; tē pā‘ī vai nei māua. we are bathing (in the stream); Kā inu au i te vai rēmene. I will drink lemon juice. Vai māori, ordinary (drinking) water. Vai māpia (Bib.), pure, fresh water. Vai mata, tears. Vai mātaitai, brackish water. Vai ora, life-giving water. ‘Aere mai kia inu kōtou i te vai ora. come and drink of the water of life. Vai paipa, water from the tap. Vai puke, flood water. Vai pupū, bubbling water, a spring. Vai rere, waterfall. Vai roto, freshwater lake. Vai taitai, brackish water. Vai nū, coconut milk. 3. A spirit level. Tukuna te vai kia kitea te tika. lay the spirit level along to see if it is level. [Pn. *wai.]"
