Word/Phrase,Description & Definition
reva,"1, n. 1. Mid-space, mid-air, mid-sea (between surface and bed). Tei te reva ‘ua tā tāua ngā matau, ‘e poto te a‘o. our hooks are just hanging in the middle depths, the lines are too short (to reach the bottom); tei te reva ‘ua tēta‘i vaevae o tērā tamaiti, kāpikia kia tuku ki raro. that boy’s standing with one leg up in the air, tell him to put it down; tē rere atū ra te pa‘īrere nā roto i te reva. the plane is fly-ing away (through the air). 2. Air. ‘Akatu‘era‘ia te  māramarama kia ‘aere mai te reva meitaki. open the window and let some fresh air in; nō te pakari i te vera i raro i te va‘arua, kua ‘oro‘oro rātou ki runga i te kimi reva. it was so hot down in the pit that they hurried up to get some air. Reva ‘ōu, reva meitaki, fresh air. 3. Weather, climate. ‘E mānga kino rāi te reva i teia pōpongi. the weather is not so good this morning; kāre rava ‘e meitaki-‘anga te reva i teia ‘enua. the weather in this country never seems to get any better. [Np. *lewa1.]"
reva,"2, n. Flag, pennant. ‘Ētia te reva. hoist the flag; kua tuatua reva mai ‘aia kia māua. he signalled to us by flag. Pou reva, flagpole. Tē tā‘iri‘iri ‘uā ra te reva i runga i te pou reva. the flag is fluttering from the pole. Reva tāmaru, national flag. [Ep. *lewa1.]"
reva,"3, v.i. To leave. Kua reva te pa‘ī. the ship has gone (left); kā reva atu te pa‘ī āpōpō. the ship will be sailing tomorrow; kia reva roa koe ‘ei reira mātou e ‘aere ei ki te pā‘ī tai. we‘ll wait until you are well away before we go for a swim; kua purupurū tōna roimata i te reva‘anga tāna tamaiti. she shed tears when her son went away."
reva,"4, n. A tall, native tree (Cerbera odollan) with poisonous fruit, growing on Rarotonga. ‘Auraka e kai i te ‘ua o te reva. don’t eat the reva fruit; tīpū‘ia tēnā pū reva, ‘e piri roa ki te ‘are. cut down that reva tree, it’s too close to the house. [Pn. *lewa2.]"
revareva,", v.i. 1. Vast (of gulfs, etc.), bottomless (of depths, chasms, etc.); vastness, infinity of space, etc. ‘E va‘arua revareva tēnā, kia matakite. that’s a great yawning chasm, be careful; ‘Ē kua ‘opu atū ra taua pa‘ī ē ngaro atū ra ki te revareva o te moana. and the ship went down and was lost in the infinite depths of the ocean. 2. Loose (antonym piripiri), not fitting tightly, not joining up. Kua revareva ‘ua tēnā pona i runga iā koe, ‘e ma‘atama‘ata roa. that dress is loose on you, it is much too big; kā topa te pi‘a mē mou revareva ‘ua koe. you‘ll drop the box if you hold it in a loose grip; kua revareva ‘ua tēia pā, nō te mea kāre te ‘īnere i piri meitaki. the door is loose because the hinges haven’t been screwed on tightly enough; kiritia tēia ngā rākau, tē revareva ‘ua nei te pa‘u‘anga. take these two planks up, they are coming apart where they join. [reva1 RR.] rī, (-a, ‘ia). 1. Loop around, tie around, lash together, hang up sthg (with loop onto a nail, etc.). Kua rī ‘aia i te ‘ōrei ki runga i tōna kakī. she tied the handkerchief around her neck; kua auē te tamaiti i tōku rī‘anga i tōna rima ki te tuaina. the child cried when I tied his hands round with string; kua rīa te au vaevae o te puaka ki te taura ē kua tuku‘ia ki runga i te pere‘ō. the pig’s legs were tied up and it was put on the waggon; e rī i tēnā kīkau ki runga i te naero. hang that basket up on the nail; e rī ia Moredekai ki runga i te rīnga, to hang Mordecai on the gallows (Esth. 6.4). 2. Rī kakī, necktie. Kua tāmou ‘aia i tōna rī kakī. he put his tie on. [Pn. *lii2.]"
ria,"1, n. Deer. Tē tū ‘uā ra te ria i raro i te maru rākau. the deer is standing there under the shade of the trees. [Eng. deer.]"
-ria,"2, v.suff. (See -a5.) ri‘a. Nits, eggs of lice. Ka matemate te ri‘a me rūrū koe i teia paura ki runga. the nits will die off if you sprinkle this powder on; ‘e puaka ri‘a tēnā. that pig is lousy with nits. [Pn. *li(h,s)a.] rīnga, nom. 1. An execution by hanging; noose, gallows. Te rīnga o taua tangatā ra kā rave‘ia āpōpō. that man’s execution will take place tomorrow. [rii, -nga.] rīngi1, n. A ring. ‘E au pi‘a rīngi tēia nō te kie o te poti. there are some boxes of rings here for the sails of the boat; ko au tē kā no‘o ki roto i te rīngi, ko koe tē kā no‘o ki va‘o. I‘m the one who has to be inside the ring, you stay outside. Rīngi pōro, race of ball-bearings. [Eng. ring.] rīngi2, (-a, -‘ia). Ring up, telephone. Kua rīngi au i te ‘akavā kia ‘aere mai. I’ve rung for the police; kua rekareka ‘aia i tōku rīngi‘anga atu. he was delighted when I rang him up; kua rīngi‘ia te taote kia ‘aere mai kia ‘ākara iā Tū. they rang up the doctor to come and have a look at Tū. 2. n. Hoop. Kua ‘akataka ‘aia i tāna rīngi nā runga i te mataara. he bowled his hoop along the road. [Eng. ring.] rīngia, pass. riringi."
ringiringi,", (-a, -‘ia), fq. riringi. Pour out. Tē ringiringi nei māua i te meika i roto i te pi‘a, kua pē. we‘re pouring the bananas out of the boxes, they are rotten; e tari mai i te pūtē mē pou te one i te ringiringi ki va‘o. bring the sacks over when you’ve poured all the sand out; kua matemate te ro‘ero‘e i tōna ringiringi‘anga i te vai i roto i te au kapu ‘akari. the mosquito larvae perished when he poured the water out of the coconut shells."
rika,", rikā-moe. Nightmare, dream, gestur-ing or talking in one’s sleep. ‘E rikā-moe ‘ua pa‘a nāku. maybe it was just that I was having a nightmare; kua kite tika ai au iāia ki roto i tāku rikā-moe. I really saw him in my dream; ko te moe naau ra, e te rika a to upoko i runga i to roi ra, thy dream and the visions of thy head upon thy bed (Dan. 2.28). [Pn. *lika.]"
rikarika,", v.i. Terrified, horrified; horrible, terrible, dreadful, horrifying, causing shudder of horror or repulsion. Kua rikarika tika ai au i tōku kite‘anga atu i te ‘enemi. I was absolutely terrified when I caught sight of the enemy; kāre rava au i kite ē ka ‘akapē‘ea au i tōku rikarika‘anga i taua meā ra. I was so terrified of the thing I simply didn’t know what to do for fear; nō tōna rikarika, i tōna kite‘anga i te tukutukura‘onui kua auē ma‘ata ‘aia. she screamed out loud when she saw the spider she was so terrified (of them); ‘e ‘anga‘anga rikarika tēia nāku i te ‘ākara. it always gives me the creeps to watch anything like this; tēta‘i ‘uri‘ia rikarika rava atu, a most dreadful hurricane. [rika RR.] rīkini, n. Rigging. Kā tano tēnā niuniu ‘ei rīkini nō te poti. that wire will do for the boat’s rigging. E ‘akaetaeta i te rīkini. tighten the rigging. [Eng. rigging.]"
rikiriki,", pl. meariki. (Be) small (in size), of no importance or standing; in small pieces, a little at a time, in minute detail. Kua rikiriki te varāoa i teia pōpongi. the loaves are very small this morning; kāre au e ‘oko i tā‘au pītete nō te rikiriki. I‘m not buying your potatoes, they are too small; e tīpūpū i te rau o te ‘ava‘ava kia rikiriki ka tauraki ei. cut the tobacco leaves up into little pieces before you dry them; nō te aronga nunui tēia au no‘o-‘anga, tērā tō te aronga rikiriki. these chairs are for the important people, those over there are for the ordinary people. Kua ‘akaputu rikiriki ‘aia i te moni ē i te rava‘anga kua ‘oko ‘aia i te mōtokā. he saved up his money a little at a time and when he had got enough he bought a car; kua tūtaki rikiriki ‘aia i tāna kaio‘u. he paid off his debt a little at a time; kua tuatua rikiriki rātou i te au mea. they discussed everything in minute detail. Moni rikiriki, small change. Kāre āku moni pēpa, ‘e moni rikiriki ‘ua. I haven’t got any notes, only small change. [Pn. *riki RR.]"
rima,"1, n. 1. Hand and (or) arm, hand of clock, sleeve; by hand, etc. Kua mou rima māua i tō māua ‘ārāvei‘anga. we shook hands when we met; tākina tō‘ou rima katau, ‘auraka te rima kauī. hold up your right hand, not the left one; e kuku koe i tō‘ou rima pona. roll your sleeve up; kua kōkopi ‘aia i te ‘ope o te ‘āriki kaingākai ē kua tui rima. she folded back the edges of the tablecloth and sewed them by hand. ‘Apinga ‘a‘ao rima, glove. Nō taku pāpā tēnā ‘apinga ‘a‘ao rima. that is my father’s pair of gloves. ‘Apinga tāpeka rima, handcuffs. Kua ‘opu te au ‘akavā iāia ē kua tāpeka ki te ‘apinga tāpeka rima. the police caught him and fastened on the handcuffs. Puku rima, fist. Rima rave, agent, representative, executive to whom authority is deputed, manager, assistant, etc. Kua ‘akaue te pū i tōna rima rave kia tūtaka i te aronga ‘anga‘anga i te au pōpongi rava rāi. the owner instructed his manager to inspect the workmen every morning. Rima tātā, handwriting. Kāre e nōna tēnā rima tātā. that’s not his writing. Maikuku-rima, fingernails. Manga-mangā-rima, finger. Tāpeka i te rima, fold the arms. Tāpekā-rima, bracelet. 2. By hand, with the hands. E kaikai rima ‘ua ana rātou. they just eat with their fingers. [Pn. *lima.]"
rima,"2, num. Five. Kā rima ōku ‘oro‘enua i teia nei. that’s five horses I’ve got now; ko te rima tēia i tāna repo taro. this is the fifth patch of taro he has got (planted); ‘e rā rima tēia nō ‘Okotopa. today is the fifth of October; ‘Ē rima nga‘uru mā rima ōna mata‘iti. he is fifty-five years old. [Pn. *lima.]"
rimarima,", v.t. 1. Finger, meddle with, take without permission. ‘Auraka e rimarima i te ‘apinga ā te tangata. don’t touch other people’s things. Tangata rimarima, a meddlesome or light-fingered person. ‘E tangata rimarima tika ai ‘aia. he is awfully light-fingered. 2. Glove. ‘A‘ao‘ia tō‘ou rimarima, put on your gloves. [lima1 RR.]"
rimu,", n. Seaweed = remu. [Pn. *limu.] rīmua, in phr. ē rīmua. For ever and ever, for all time. Kā vai taua tuatua ē rīmua. those words will endure for all time; kā tū tōna aro‘a ē rīmua. His love endureth for ever."
rimurimu,", see remuremu."
rio,"1, var. mario. A type of banana. Kua mānga tēia kā‘ui rio. this bunch of rio is mature. rio2. Dry up, fade, lose freshness, wither. Tē rio atū ra tā‘au ‘āua tiare. your flower garden is withering. [Ce. *rio.]"
riona,", n., (Bib. liona). Lion. Te liona taae, the young lion (Ps. 91.13). [Gk léōn.] rīpene1, rīpine, n. 1. Ribbon, tape. Tēia te pōkai rīpene muramura. here is the roll of red ribbon. 2. Film. Rīpene nene‘i, rōra rīpene, roll of film. E ‘oko mai koe i tēta‘i rīpene nene‘i nāku, inē. please buy me a roll of film. [Eng. ribbon.] rīpene2, n., (Bib. libene, lipene). Poplar (Gen. 30.37). [Heb. libneh.]"
ripo,", n. Land breeze, cool breeze blowing down from the hills at night. ‘E pakari te ripo i teia pō, nō reira i anu ei. there is a strong land breeze tonight, that’s why it is so cold; ‘e pō ripo tēia ē te ‘au katoa. there is a land breeze tonight and dew as well. [Pn. *lipo.] rīpōti, n. Report, account = tuatua ‘akakite. [Eng. Report.]"
riri,"1, (-a, -‘ia). 1. (Be) angry with (ki) angrily, etc. Kua riri au kiā koe nō tei ‘apai koe i te ‘ārote ma te kore e ‘akakite mai. I am angry with you for taking my plough without letting me know; ‘ea‘a koe i riri ei iāia? Why are you angry with him?; kua riria ‘aia e te tangata nō tei ārai i te mataara. the people were angry with him for blocking up the path; kua tuatua riri mai ‘aia kiāku. he spoke angrily to me. Riri anga-kore, implacable anger. 2. n. Anger, temper. Kua karo ‘aia iāku nō tōna riri. he scolded me because he was in a temper; ‘e tangata riri kino ‘aia. he has got a foul temper. [Pn. *lili.]"
riri,"2, n., (Bib. lili). Lily. ‘E kīkau kiko riri tēia. I’ve got a basket of lily bulbs here; ‘auē te mānea i te riri! Oh, aren’t the lilies lovely!; mei te lili i roto pu i te au rakau taratara ra, as the lily among thorns (Song 2.2). Riri vai, water hyacinth. Riri o te ō, bush orchid. [Eng. Lily.] rīrī, n. Lace. Kua matara te rīrī i tō‘ou tāmaka, tāpekā‘ia. your shoelace is un-done, do it up; kua motu te rīrī i tōna piriaro tu‘epōro. he broke the lace on his rugby jersey; tāpekā‘ia te rīrī i tō‘ou tāmaka  kiri‘au kia piri. tie the bindings on your reef shoes tightly. Rīrī tāmaka, shoelace. [rī RR.]"
riringi,", (-a, -‘ia, rīngia). Pour out. Kua riringi ‘aia i te vairākau ki roto i te karāti ē kua inu. she poured the medicine out into a glass and drank it; kua ara ‘aia i tōna rīngia‘anga ki te vai. he woke up when water was poured over him. [Pn. *li„i rR.]"
ririnui,", v.i. 1. Be powerful, violent, intense, strong; violence, etc. Kā puke te vai mē ririnui te ua. we shall get floods if it rains heavily; ‘e ‘oro‘enua ririnui tēnā i te kika i tēnā tumu rākau. that’s a power-ful horse you’ve got hauling that tree stump; kua tukutuku rātou i te kie i te ririnui‘anga te matangi. they lowered the sails when the wind got up; kua tuku ‘aia i tōna ririnui ‘openga. he threw in his last ounce of strength, he tried his utmost. 2. Be determined, indefatigable, concentrated (of the mind, manako). Tē ririnui nei rāi tōku manako nō te ‘aere ki te tamaki. I‘m still determined to go to the wars; ‘e pupu tangata ririnui tika ai tō‘ou i te ‘akatupu-‘anga i te ‘akakoro‘anga. your party are really bent on getting the organisation going; kua ririnui tōna manako ki tāna ‘anga‘anga. his mind was intent on the job (he concentrated on his work). 3. n. Power, energy. Te ririnui o te matīni, the power of the engine. Ririnui uira, elec-trical power. [riri1, nui.]"
riririri,", (-a, -‘ia), fq., dim. riri1. 1. (Be) irritable, angry, etc. Ka ‘akaruke te aronga ‘anga‘anga mē riririri koe kia rātou. the workmen will leave if you are always angry with them; ‘e tangata riririri vave ‘ua ‘aia, ‘auraka e tātī‘ae‘ae. he has got a very quick temper, don’t tease him; kua tuatua riririri mai rātou kiāku, kāre rā au i pa‘u atu. they all spoke angrily to me, but I didn’t answer; ka riririria koe e te va‘ine tini mē ‘akatau putuputu koe i te ‘uipā-‘anga. the women’s organisation will be annoyed with you if you stay away from their meetings too much. [riri1 RR.]"
riro,", v.i. 1. Disappear, be removed, gone, taken away. Kua riro taku kiri moni. my purse has gone; kua riro tōku pātikara iā Tua. Tua’s taken my bicycle; i te riro‘anga o te moni, kua mataku ‘aia ko te tāpepe‘ia kiāia. when the money disappeared he was afraid it would be blamed on him; kua tautā rātou kia riro mai te pēpe ki va‘o mei roto i te ‘are kā. they fought to get the baby out of the burning house; kua riro tōna manako ki te tamā‘ine. he was gone on the girl; riro atura tona ngakau ki to Asura. she doted upon the Assyrians (Ez. 23.12). 2. Pass into the possession of, be obtained, got, acquired, taken. Kua riro iāia te ‘enua, kāreka te tūrangā-‘are kua riro iā Pita. the land went to him, but Pita got the house and garden; kua riro iāia te rē. he won the prize; ka tautā ‘ua atu rāi māua ē riro ‘ua mai. we‘ll simply keep on struggling until we get it; kua riro i te ‘enemi tō mātou ‘enua. the enemy has taken our land. 3. To come about, happen. Kua riro ē, it happened that. Kua riro ē nāna i pa‘u mai i tāku ui‘anga. it happened that he was the one to answer my question; kā riro ē nāna e ‘akama‘ara atu kiā Tua. it may be that he‘ll remind Tua about it; kā riro ē ko tō mātou pōmani tē reira. it may be that he‘ll be our foreman. Riro ‘ei, to become, to serve as, to be used as. Kua riro ‘aia ‘ei ‘oa meitaki nōku. he’s become a good friend of mine; kā riro tāna ‘anga‘anga kino i rave ‘ei ‘akamā nō tōna metua. his misdeeds will be a source of shame to his father; kā riro tāku i tuatua kiāia ‘ei ‘akamāro‘iro‘i. what I’ve said to him will encourage him; kua riro mai taua one pue‘ū ra ‘ei tangata. that dust became a living man; kā riro teia tūtū ‘ei ‘akama-‘ara‘anga nāku iā koe. this photograph will serve as a reminder of you; ‘auraka e tāmou i tēnā riri ki roto i tō ngākau, ko te riro ā‘ea ‘ei maki nō‘ou. don’t keep your anger about it bottled up inside you, for it may always be there to upset you. [Ce. *lilo.] rīti, 1. (-a, -‘ia). To lease, rent out. Tē rīti nei au i teia tu‘anga ‘enua kiā koe ‘ē toru nga‘uru mata‘iti. I‘m leasing this piece of land to you for thirty years; kua rītia tēia ‘enua kiā Rongo. this land has been leased to Rongo  2. n. A lease. ‘Ē rua mata‘iti toe e pou ei te rīti o teia ‘enua. there are two more years to run before the lease on this land expires; kua riro iāia te rīti o tō mātou ‘enua. he has the lease of our land. [Eng. lease.] ritīti, n. Receipt. Kua ‘ōronga te tūtaki moni kiāia i tēta‘i ritīti. the treasurer gave him a receipt. [Eng. receipt.]"
