Word/Phrase,Description & Definition
‘atinga,"1, ‘ati‘anga1, nom. Moment, period of time. I taua ‘ati‘anga rāi, kua tupu pō‘itirere mai te matangi ē kua taka‘uri te poti. at that very instant the wind sprang up and the boat turned over; ‘ea‘a te ‘atinga tau nō tāua i te ‘aere? What is the best time for us to go?; i te ‘ati‘anga e ma‘ani‘iā ra, during the time that it was being repaired. [‘ati, -nga2, or 
-‘anga4.]"
‘atinga,"2, ‘ati‘anga2, ‘ātinga, nom. Place where anything bends, creases or folds over, esp. where the arm or leg bend at elbow or knee. ‘E mama‘ata te ‘ātingā ngaru. the waves are breaking from a great height; ‘auraka ‘e tū ki te ‘ātingā ngaru. don’t stand where the waves are breaking; ‘ea‘a tērā motu i te ‘atinga i tō vaevae? What’s that cut in the bend of your knee? [‘ati, -nga2 or -‘anga4.] ‘ātinga1, n. 1. An offering of food placed on the marae as a tribute to the gods; a tribute of food paid by mata‘iapo or rangatira to the high chief who allotted them their land, or by a kiato or ta‘utāūnga to an ariki, mata‘iapo or rangatira; a gift of food from tenant farmer to landowner. Kua ‘apai ‘ātinga te aronga tanu nā te ‘atu ‘enua i te au ‘openga mata‘iti katoa. the farmers brought their presents to the landowner at the end of every year. 2. Church offering, collection. Kua pūpū rātou i tā rātou ‘ātinga ki te Atua ma te tae o te ngākau. they gave their offering to God with willing hearts. 3. (Biblical only); ‘ātinga karakarātio, a burnt offer-ing. ‘ātinga2, see ‘atinga2. ‘ātikara, n. Axle. Kua manuku te uira mei runga i te ‘ātikara. the wheel has come off the axle; kua ‘ati te ‘ātikara o te pere‘ō. the buggy’s axle has broken. [Eng. axle.] ‘ātimara, ‘ātimārara, n. Admiral. [Eng. admiral.] ‘ātimārara, see ‘ātimara. ‘ātini, n. Donkey. Kua nā runga ‘a Māria i te ‘ātini i te ‘aere‘anga kia tero‘ia. Mary rode on a donkey when they went to be taxed. [Lat. asinus.]"
ato,", (-a, -‘ia), n. Thatch. Nā māua i ato i tēia ‘are i nana‘i. we thatched this house yesterday; ‘e rau te ato i tōna ‘are. his house has pandanus-leaf thatch; ‘e kīkau ato ‘are tēia e raranga‘ia nei. these coconut leaves we‘re plaiting are for roof-thatch; tē ‘iri ka‘a ato ‘are nei māua. we‘re braiding sennit for (tying on) the roof thatch. ‘ātoe, 1. (-a, -‘ia). Split lengthwise into thin strips, strip the spine from a leaf. ‘Ātoea mai te rau‘ara kia raranga au. split down the coil of pandanus leaves for me to plait. 2. n. The spine of a leaf, the part which has been stripped out. Tēnā te ‘ātoe o te ‘āriki ‘ei tāpeka. there is the spine of the banana leaf for tying up with. [‘ā-8 or ‘ā-3 (?), toe; cf. ‘ītoe(toe).] ‘ātoetoe, (-a, -‘ia), fq. ‘ātoe. split (a leaf). [‘ā-8, toe RR.] ‘ātoro, (-a, -‘ia). Take a look at, go and see, visit. Ka ‘aere māua ka ‘ātoro iāia. we are going to go and see him; kia oti taku ‘ānana puaka i te ‘ātoro ‘aere ka ‘aere ei tāua. after I’ve looked my pigs over, then we‘ll go; ‘ī rua taime i te pō tō te taote ‘ātoro‘anga i te aronga maki. twice a night the doctor visited the patients; i ‘ātoro‘ia ana kōrua e te taote? Were you two seen by the doctor?; e tuku i tēta‘i tangata kia ‘aere kia ‘ātoro ‘aere. send a few men to go and look around. [‘ā-8, toro1.] ‘ātorotoro, (-a, -‘ia), fq. ‘ātoro. take a look, visit. Kua ‘ātorotoro rāua i te au ngā‘i ‘anga‘anga ā te kavamani. they went around the various government departments; kua tomo rāua ki roto i te ‘are toa ma te ‘ātorotoro ‘aere i te au ‘apinga. they went into the shop and looked around at the goods; ‘aere atu ‘ātorotoroa te tamariki mē tē pē‘eā ra. go and see how the children are getting on. [‘ā-8, toro1 RR.] ‘āto‘u, v.i. Become darker, rather dark. 
[‘ā-8, to‘u3.]"
atu,"1, n. Oceanic bonito, skipjack. Kua ‘aere rātou ki te ‘ī atu. they’ve gone to fish for bonito; kua ‘apai potonga atu ‘aia nā te ‘orometua. he has taken a piece of bonito for the pastor. [Pn. *‘atu.]"
atu,"2, dir.part. 1. (Spatial reference). Away (from the speaker), further away (from a point referred to by the speaker), further on. ‘Aere atu, go away, go further on; ‘apaina atu ‘a Pua. take Pua away; tērā atu ‘a Piri, kāpikia. there’s Piri going away, call him; tei kō atu te va‘arua tītā. the rubbish dump is further on from there. ...atu, ...mai, used to show recip-rocal action. Kua ‘ākara atu ē kua ‘ākara mai tēta‘i ki tēta‘i. they looked at one another. 2. (Time reference). Before (a date in the past, i.e. further away from the present), after (a date in the future, i.e. further from the present), on (into the future). I tērā atu mata‘iti i tupu ei te ‘uri‘ia. it was the year before that that the hurricane occurred; i tērā mai taime ‘aia i keiā aei, kāre i tērā atu. it was on the following occasion that he stole it, not the time before; Ā tērā atu rā ‘aia ‘e moto ei. he‘ll be boxing on the following day; mē kāre ‘aia e tae mai āpōpō, āpōpō atu. if he doesn’t come tomorrow, it‘ll be the day after; kā no‘o atu au ē pōpongi ‘oki mai ei. I‘ll stay on there until morning and come back then; e tāpapa mārie atu rāi. keep on waiting calmly; ē tuātau ‘ua atu, for ever and ever; ā tēta‘i ‘ua atu rā, some other day (in the vague future); Āpōpō atu koe e tatarā‘apāi. one of these days you‘ll regret it. 3. More. Kua ‘akamānea atu te tūtū iāia. the photo flatters her (has made her more beautiful); kua ma‘ata atu i te ‘ānere paunu. it amounted to more than a hundred pounds; ‘e meitaki (roa) atu tēia. this is (far) better. kāre atu, no more, nothing else. kāre atu, kāre mai, no more anywhere, nothing else at all. ko tē reira ‘ua rāi tā‘au moni? ‘Āe, kāre atu, kāre mai. is that really all the money you have? Yes, no more anywhere; kāre atu, kāre mai ā mātou rāvenga. we‘re at the end of our tether, we’ve nothing left to try, no options left. ma...atu, as well, in addition, besides. Ko te ‘ānani matapa-kipakia ma te au mea rikiriki atu tei ‘akaruke‘ia. the bruised oranges were rejected together with the very small ones; kua pāpāia ‘aia ma Pārua atu. he was thrashed and so was Pārua; kua ‘oki mai ‘aia ma tōna ngā teina atu. she came back bringing her two younger sisters as well. tēta‘i ‘ua atu, anyone else, anything else. [Pn. *atu.]"
‘atu,"1, (-a, -‘ia). Compose (music, poetry). Tē ‘atu nei au i tēta‘i pe‘e nō tōna tae‘anga mai. I‘m composing a chant to celebrate his arrival; kāre i roa‘ia ana tōna ‘atu‘anga i taua ‘ūtē ra. he didn’t take long to compose that ‘ūtē; kua oti tō‘ou ‘īmene iāku i te ‘atu. I’ve finished composing a song about you; kua ‘atu‘ia te au ‘īmene Kirītimiti. the Christmas carols have been composed. 2. n. Tangata ‘atu, com-poser. ‘e tangata ‘atu ‘īmene tapu ‘aia. he composes hymns."
‘atu,"2, n. 1. Owner, landowner, landlord. Koia te ‘atu o teia ‘enua. he is the owner of this land. 2. Master, boss. Nā‘ai koe i ‘iki ‘ei ‘atu ki runga ia mātou? who elected you boss over us? 3. (Biblical) The Lord, Master (i.e. Christ). ī te ‘Atu, ka ‘akapē‘ea au e ora ai? O Lord, what shall I do to be saved?"
-‘atu,"3, bound root. *Fold over. (See ‘a‘atu(na), ‘atu‘atu(na), ‘ātua.)"
-‘atu,"4, bound root. *Stone. (See kō‘atu, kurukuru‘atu, puku‘atu, tā‘atu.)"
atua,", Atua, n. 1. God, god. Kua ta‘ua te au atua ‘ītoro o tō mātou ‘ui tupuna ki te a‘i. the heathen gods of our ancestors were burnt. ‘akamori atua ‘ītoro, worship idols. ko te Atua tō tātou ‘akapū‘anga ē te māro‘iro‘i. God is our refuge and strength; ‘e tangata ‘īrinaki Atua ‘aia. he is a man who trusts in God. 2. An object of excessive devotion. Ko tāna tamaiti ‘openga ‘e atua nōna. his youngest child is the apple of his eye; ‘e atua nōna taua ‘īmenē ra. he’s really smitten with that song. (See ‘akaatua.) [Pn. *‘atua.] ‘ātua, pass. ‘a‘atu. fold."
‘atu‘atu,", (-a, -‘ia, -na), v.i., v.t., fq. ‘a‘atu. Fold over, fold up, curl and break (of waves). Kua ‘āuri ‘aia i te kāka‘u ē kua ‘atu‘atu. she ironed the clothes and folded them up; kua ‘atu‘atu‘ia te kāka‘u ē kua va‘ī‘ia ki te pēpa. the material was folded up and wrapped in paper; ‘e no‘o‘anga ‘atu‘atu tēia ē te māmā katoa te ‘oko. this is a folding chair and cheap at the price; tē ‘atu‘atu nei te ngaru ki runga i te one. the waves are breaking onto the sand. [‘atu3 RR.]"
‘atu‘atuna,", pass. ‘atu‘atu. fold. [-‘atu3 RR, -na4.] ‘ātui, 1. v.t. (-a, -‘ia). Impale, hang or thread something onto a nail or hook; gore, hook. ‘Ātuia te māunu kia vave. be quick and hook the bait on; e ‘ātui i te kete ki runga i te naero. hook the basket up on the nail; ‘Ātuia koe e te puakatoro. watch out you don’t get gored by the bull; kua ‘ātui ‘aia i tōku kakī i tōna ‘opu‘anga. he hooked me around the neck when he tackled me. 2. n. Hook. E ‘akairi i te pare ki runga i te ‘ātui. hang the hat on the hook. Roka ‘ātui, padlock. [-ā-9, tui.] ‘ātuitui, (-a, -‘ia), fq. ‘ātui. Hook, impale, gore, hang or thread on. E ‘ātuitui i te kāka‘u mā‘ū ki runga i te au ‘ātava rākau. hang the wet clothes up on the branches; e ‘ātuitui i te taura ki roto i tō rima. coil the rope around your arm (i.e. keep hooking the rope over thumb and elbow when coiling it up). [ā-9, tui RR.]"
‘atuke,", sea-urchin, see ‘etuke. atūna, atū na, dir.part. + loc.part. (See atu2, away, and -na2, there by you.) I kāpiki atū na ‘aia iā koe i napō? Did he call you last night?; kua ‘aere atū na ‘aia ki taua ‘enuā ra. then he went on to that country (while you were there, from where you have just come, or which you have just mentioned)."
‘atupaka,", (Ait. dial.), cf. Rar. ma‘ata, big. ‘atūra, atū ra, dir.part. + loc.part. (See atu2, away, and -rā4, -ra, there, then.) Kua ‘aere atū ra ‘aia ki taua ‘enuā ra ē no‘o atū ra ki reira ‘ē rua mata‘iti. then he went on to that island and stayed there for two years."
‘ature,", n. Big-eye scad (Selar crumenop-thalmus). Ka tā‘ei tāua i teia kōpū ‘ature. let’s net this shoal of mackerel; tērā rātou e a‘u pā ‘ature maī ra. there they are building a mackerel weir. ‘Ature pai, a large well-grown mackerel. [Pn. *‘atule.]"
au,"1, v.i. 1. Fit, suit. Kā au pa‘a iāku tēia tāmaka. I think this pair of shoes may fit me; kāre nō te au tēnā pereue iā koe. that jacket wouldn’t suit you at all. 2. Get on together, hit it off (of people). Kāre e kino, nāku e tuatua kiāia, nō te mea ‘e tangata au au nāna. never mind, I‘ll speak to him, because I get on with him; kāre pa‘a rāua e au meitaki. I doubt if those two will hit it off. 3. Match, be just like (mei) something. Tōna pākiri e au mei te terevete te paruparu ē te pateka, her skin is as soft and smooth as velvet. 4. Appropriate, well done (of an action or performance). Kua au te rave‘anga. it was very well done. Kua au! or ‘e mea au! well done! (a shout of approbation). (See au‘anga.)"
au,"2, 1. n. Ridge covering; thatch, galvanised iron or other material used to ridge the roof. Tē raranga au nei māua nō te ‘are umu. we are plaiting ridging for the cook-house; ‘ī rima vā‘anga au e ravāi. five pieces of ridge covering will be enough; tē pātitī ra rātou i te au o te ‘are. they are nailing on the ridge covering. 2. v.t. (-a, -‘ia). Put the ridge covering on. Kua au kōrua i te ‘are? Have you put the ridge covering on the roof? (See auau.)"
au,"3, n. Fine spray, mist, fog, steam, smoke (au a‘i), any visible vapour or gas. Ka pururū te rau o te rākau nō te au tai. the leaves will drop off the tree because of the sea spray; kua pupū te vai, tē ‘aere ‘uā ra te au. the water is boiling, the steam is coming off; kua kavā‘ia tō rāua mata e te au a‘i. the smoke stung their eyes. (See (tā)aua‘i.) [Pn. *‘ahu2.]"
au,"4, n. Current. No te pakari i te au, nō reira i kore ei e meitaki te tautai. the strength of the current made fishing difficult. [Pn. *‘au.]"
au,"5, n. Bile, gall bladder. e kiriti i te au i runga i te pā‘ua kā kai ei. take out the gall bladder before you eat the clam. [Pn. *‘ahu1.]"
au,"6, pers.pron. I, me. Āpōpō au e ‘oki mai ei. I‘ll come back tomorrow; nā‘ai au e tiki mai? who is coming to fetch me?; ‘a ‘ai? ‘a au? who? me?; ko ‘ai? ko au? who? me? (See -ku.) [Pn. *au1.]"
au,"7, coll.part. Several, many (usually translatable by an English plural noun). Kāvea tēnā au rākau kā ‘oki mai ei kā tiki i te toe. take those logs first, then come back and fetch the rest. (cf. ngā2.)"
au,"8, n. (Wooden) needle. Au ato, wooden thatching-hook; au tui, wooden thatching-needle. [Pn. *hau1.]"
a‘u,"1, (-a, -‘ia, -na). Pile up, heap up, mound up, scoop up, build (a marae, stone fish-weir, dry-stone wall). Kua a‘u ‘a Tangi‘ia i te marae ē kua topa kia Ārai-te-tonga. Tangi‘ia built a marae and called it Ārai-te-tonga; i te pōpongi metua rātou i ‘aere ei i te a‘u i te maka‘atu. it was very early in the morning when they went to make a fish-weir; ko te ‘ōire katoa tei ‘aere mai ki te a‘u‘anga i te pā. the whole village came to build the fish-weir; ‘auraka e a‘u i te one ki tēnā ngā‘i. don’t heap the earth up there. (See (tā-)tuā‘u.) [Pn. *‘afu2.]"
a‘u,"2, (-a, -‘ia, -na), v.i. Plane. E a‘u i te rākau kia pateka. plane the wood smooth; ko te rākau a‘u tā kōrua e tari mai nā mua. it is the planed timber that you two must bring first; a‘una te rākau kia vave. hurry up and plane the wood; kua ‘oko a‘u mai koe? did you buy a plane?; kua ‘ati te mata o te a‘u. the blade of the plane is broken. (See a‘ua‘u2.)]"
‘au,"1, v.i. Peaceful, (at) peace, peacefully settled (of wars, quarrels). ‘E pātireia ‘au tē reira. that is a peaceful country; kua ‘au te tamaki. the war is over; kua rekareka te mou‘āuri i te ‘au‘anga te tamaki. the prisoners were glad when the war ended; kāre i ‘au ake tō rāua peka-peka. the trouble between them isn’t settled yet; tē no‘o ‘au ‘ua nei mātou. we are living in peace; kua ‘au ‘aka‘ou te ‘enua. the land was at peace again; kua moe ‘au ‘aia ē pōpongi. he slept peace-fully until morning; ‘e ‘au tāku ‘e tao‘i atu nei kia kōtou. I bring you peace. (See kai‘au, cf. ‘au2.)"
‘au,"2, n. 1. Ruling body, authority or power, realm. Ko te reva tē reira o tē reira ‘au. that’s the national flag of that power; te ‘au Peritāne, the British Common-wealth. ‘Au va‘ine, women’s guild. Kua ‘akaue‘ia e te ‘au va‘ine kia tāmā‘ia ā roto i te ‘ōire. the women’s guild gave instructions for the district to be tidied up; ka ‘akatupu ‘au va‘ine rātou ki tō rātou tapere. they are going to form a women’s guild in their parish. Tuku i te ‘au, give in, surrender, give up (resistance or attempt). Kua tuku mātou i te ‘au i te kimi iā Tara. we gave up the search for Tara. 2. Period of authority, reign, tenure of office. I te ‘au o te ariki, ko Tinirau, during the reign of King Tinirau. (See 
(tā-)‘ōrure‘au, ‘autū, va‘atere‘au.) [Pn. *sau3.]"
