Word/Phrase,Description & Definition
-nga,"2, suff. Noun-forming suffix (cf. ‘anga4 2), occasionally used gerundially (cf. -‘anga4 1). (See ‘aenga, ‘aerenga, ‘anaunga, ‘apainga, ‘ekenga, ‘ikinga, ‘īnanga, ‘iōnga, ‘irinakinga, ‘itinga, kainga1, kāinga, kaingākai, kākenga, kamonga, (kapa)kapanga, kapenga, kapinga, karonga, kātinga, kāvenga, kaveinga, kōtinga, (mate)matenga, moenga, motunga, noninga, ‘okinga, (tā-)-‘openga, ‘ope‘openga, ‘opunga, painga, pa‘unga, pē‘inga, pōkinga, ra‘inga, rāvenga, rīnga, taenga, tainga, taka‘inga, takinga, tākinga, tekenga, (toe)toenga, tōtoenga, tūpakinga, utunga, varenga.)"
-nga,"3, v.suff. (See -a5 and kainga2.) ngā1, n. The digraph ng, used to represent the velar nasal phoneme. ngā2, collective part. Used both with and without a preceding determiner. 1. When the following noun is not qualified by a numeral: two, pair, couple, or (vaguely) three or four, a few. Ko te ngā ‘oro‘enua tēia i kainga‘ia ai tā mātou one meika. these are the two horses that were eating our banana plantation; Mē ‘ārāvei tēta‘i ngā tāngata. when two people meet; tōku ngā metua, my parents; E ‘ōmai koe i ngā vī para nāku. give me a couple of ripe mangoes; i ngā rā akenei, a few days ago; te ngā ariki tokotoru, the three kings. 2. When the noun is followed by a numeral, ngā occasionally appears even with large numbers. E ope akera nga ao e a ngauru e nga po e a ngauru ra. and forty days and forty nights passed (Deut. 9.11). (cf au7.) -ngā3, suff. Intensive in (tā-)‘uru‘urungā, q.v. nga‘ā, v.i. 1. (a) Break, shatter, split, crack(ed). Kua nga‘ā te i‘o māramarama i te puta‘anga i te toka. the glass in the window shattered when the stone broke it; Kua motumotu ‘aia i te i‘o i te nga‘ā‘anga te mō‘ina. he received several cuts from the glass when the bottle broke; Kāre ‘e tangata e ‘oko i tēnā mereki nga‘ā. no one will buy that cracked plate; Kāre au i manako ē ka nga‘ā iā koe te katu o tē reira tangata. I don’t think you‘ll get any change out of him. (b). Burst out, pour out, overflow (of liquids). Kua nga‘ā mai te vai mei roto mai i te mato. the water burst out from inside the rock; I te nga‘ā‘anga te vai nā roto i te one tōmāti, kua ‘akata‘e mātou i te vai ki raro i te ara kauvai. when the stream overflowed into the tomato plot, we led the water down into the drainage channel. (c) Discharge (of menses). Kua nga‘ā tōna riu. her period has started. (d) Erupt (of teeth). Kua nga‘ā te ni‘o o te pēpe. the baby’s teeth are through. (e) Germinate, sprout (of seeds). Kua nga‘ā tāku ‘ua kāpati. my cabbage seeds have germinated; ‘E ‘ua tōmāti nga‘ā meitaki tā kōtou. your tomato seeds have sprouted nicely. (f) Open (of flower, shop, lock). Kua nga‘ā te pū‘era o te mama‘u. the kapok flowers are out; Kua tomotomo te aronga ‘oko-‘oko ki roto i te nga‘ā‘anga te toa. the customers went in when the shop opened; Ka nga‘ā iāku tēnā roka mē pana au ki te niuniu. I can open that lock if I spring it with a piece of wire. (g) Issue freely (of the voice). I piri ana tōna reo, kua nga‘ā rā. he’d lost his voice, but it’s come back. (h) Split up into smaller amounts (of a changed banknote or coin). Kā nga‘ā iā koe teia paunu pēpa? can you change this pound-note?; I te nga‘ā‘anga tāna moni pēpa, kua ‘ōronga ‘aia e ono pene nā tōna teina. when he’d changed his note he gave his young brother sixpence. 2. n. A crack, split, fissure. E ‘akakī koe i te nga‘ā o te vaka ki te pēni kia kore e tuturu ‘aka‘ou. fill in the cracks in the canoe with paint so it won’t leak any more; Kua ‘u‘una au i te mātipi ma‘ata ki roto i te nga‘ā o te mato. I’ve hidden the bush-knife in a chink in the rock. [nga-1, ‘ā6.]"
nga‘ae,", v.i. Rip, (be) torn; (a) tear. Kua nga‘ae tōku pona i tō māua pūtōtō‘anga. my shirt got torn when the two of us were tugging it; Kua mataku ‘aia i te pū‘āpi‘i i te nga‘ae‘anga te māpu iāia. he felt apprehensive about the teacher when he tore the map; Kāre au e ‘inangaro i tēnā nūtipēpa nga‘ae. I don’t want that torn newspaper; ‘Apaina mai te piripou ō‘ou kia tuia te nga‘ae. fetch your trousers here to have the rip sewn up; Kua ‘a‘ao nga‘ae ‘aia i tōna kāka‘u ki te ‘āpi‘i. he went to school wearing torn clothes. [nga-1, ‘ae1, Np. *„a-sae.] nga‘anga‘ā, v.i., fq. nga‘ā. Shatter, break into pieces, crack or split in many places. Kua nga‘anga‘ā te mō‘ina ki runga i te mataara. the bottle smashed to bits on the road; Kua nga‘anga‘ā te kōua i te ‘a‘aki-‘ia‘anga. the immature drinking-coconuts broke when they were gathered (coconuts are thrown down from the tree when harvested); Kua pakia te tangata i te nga-‘anga‘ā‘anga te ‘are ki raro. people were injured when the house fell apart; Kua nga‘anga‘ā te one nō te marō. the earth was cracked because of the drought; E ‘akaputu i te pi‘a nga‘anga‘ā ki va‘o. pile the broken boxes up outside. [nga‘ā rR.]"
nga‘anga‘ae,", v.i., fq. nga‘ae. Torn (in several places); rips. Kua nga‘anga‘ae tō‘ou kāka‘u nō te kanga i ta‘atai. you got your dress torn playing on the beach; Kāre koe e ‘akamā ana i te nga‘anga‘ae i tō‘ou kāka‘u? aren’t you ashamed of all those tears in your clothes?; Kua ‘aere kāka‘u nga‘anga‘ae ‘aia ki te tārekareka. he went to games wearing torn gear. [nga‘ae rR.] ngāngā, v.i. Gasp, (the sound of) choking for breath. Kua ngāngā te ‘oro‘enua nō te piri roa i te kara. the horse was choking because the collar was too tight; Kua rongo au i te ngāngā a te puaka i te taomi‘ia‘anga te kakī ki te rākau. I heard the pig gasping as the stick was pressed against its throat (a way of throttling pigs). [Pn. *„aa1.] ngāngā‘ere, v.i. 1. (Full of) weeds, use-less grasses, plants or bushes. Nō te kōpē iāia i te vāere i tōna ‘enua, kua tupu roroa te ngāngā‘ere. because he was too lazy to clear his land, the weeds grew very tall; Ka ‘akautunga‘ia koe mē kore koe e vāere i te ngāngā‘ere kino i tō‘ou kāinga. you‘ll be fined if you don’t clear the noxious weeds off your property; E ‘aere koe ki va‘o e vāere ngāngā‘ere. go out and do some weeding; Kua ngaro tā mātou kai i te ngāngā‘ere. our crops are absolutely full of weeds; ‘E one meika ngāngā‘ere tā mātou i vāere ei. we cleared an over-grown banana plantation; Kua ngāngā‘ere tō mātou ‘āua nō te roa i te ‘akaruke‘anga. our garden has been let go so long that it’s full of weeds. Pū ngāngā‘ere, clump of weed. 2. v.i. Defecate (polite for tītiko). Ka ‘aere au ka ngāngā‘ere. I‘m going to the loo. (See tāngāngā‘ere.)"
ngangata,", v.i. Loose (not firmly attached). Kua ngangata te tāpoki o teia pi‘a kāka‘u. the lid of this clothes-chest is loose; Kua ngangata te ngūtupa o te ‘āua i te kake-kake‘ia‘anga e te tamariki. the paddock gate has worked loose with the children climbing on it; Kua ta‘e te ua ki roto i te ‘are i te ngangata‘anga te māramarama. the rain leaked into the house when the window was loose; ‘E tini ngangata tēia, kāre e meitaki i te kākapu vai. this tin is coming apart, it’s no good for holding water."
nganga‘u,", see nga‘u."
ngangie,", n. Two species of hardwood coastal shrubs (Pemphis acidula) and (Suriana maritima). ‘E rākau pakari te ngangie i te pae tai. the ngangie tree grows well by the sea. [Pn. *„a„ie.] ngā‘i, n. 1. Place (general term), position, location. Ko te ngā‘i meitaki tēia i te no‘o. this is a good place to sit; Ka ‘aere tāua ‘e ngā‘i kē. let’s go somewhere else; E mou koe i tēnā ngā‘i, kā mou au i tēia. you catch hold there, I‘ll hold here; Tē‘ea tō‘ou ngā‘i mamae? whereabouts does it hurt?; Ko te ngā‘i kino i tō‘ou pupu tu‘epōro, kāre ‘e tangata tūkatau i te tu‘e kīni. the weak spot in your rugby side is the lack of a good placekicker. 2. Frequent as the first element in many nominal complexes, e.g., Ngā‘i ‘akamori‘anga, place of wor-ship. Ngā‘i ‘akapūpū maki, convales-cent home. Ngā‘i ‘ākara‘anga reva, meteorological station. Ngā‘i moe, place where one sleeps. E ‘aere koe ki tō‘ou ngā‘i moe mē oti te pure. go to bed after prayers; Ka ‘apai ngā‘i moe au nōku ki ta‘atai. I shall take my gear down to the beach to sleep. Ngā‘i moto‘anga, boxing-ring. Ngā‘i no‘o‘anga, dwel-ling place, address. Ngā‘i ‘oko‘oko-‘anga, market. Ngā‘i pāpōro, cricket ground. Ngā‘i putuputu‘anga, meeting-place, assembly. Ngā‘i tā‘emo-‘emo‘anga ‘oro‘enua, racecourse. Ngā‘i tamaki, battlefield. Ngā‘i tanu-manga, burial ground, cemetery, grave-yard. Ngā‘i tārekareka, sportsground, stadium. Ngā‘i tā‘una, place where the waves have heaped up coral rocks. Ngā‘i tēniti‘anga, tennis court. Ngā‘i tuatua‘anga (o te terepaoni), mouth-piece (of the telephone). [Pn. *„Œa, *fa‘asi.]"
ngaingai,", n. Old, torn and worn-out gar-ment or material. ‘Aona tō ngaingai pona. wear your old shirt; Tīria tēnā ngaingai. throw that old rag (of a blanket, dress etc.) away."
ngaika,", n. 1. Coral lime: a whitewash ob-tained by burning a white coral (punga, q.v.) in large pits. Kua ‘eke ‘a Pūrua ki raro i te va‘arua ē kua tuāpara mai i te ngaika ki roto i te pere‘ō. PŒurua got down into the pit and shovelled the lime up into the buggy; Kua parai ‘aia i te mēnema ki te ngaika. he whitewashed the grave-stone; Nā mātou i vā‘i i tēnā toka ngaika. we split up that coral limestone. 2. A mortar or concrete made by mixing pebbles and sand with coral lime. Kua vāvā‘i rātou i te patu ngaika ta‘ito ki raro. they broke down the old mortar wall; Kua patu te tangata i te ta‘ua i tō rātou ‘are ki te ngaika. people made the floors of their houses of concrete. ngāio, n. The false sandalwood (Myopor-um sandwicensis) The fragrant flowers were used to scent coconut oil. ‘E pakari ake te ngāio i te ‘au. ngāio wood is stronger than hibiscus. [Pn. *„aio2.] ngākau, n. 1. Intestines, entrails, viscera. Kua putaputa te ngākau o te puaka i te pō‘aki pupu‘i. the bullets had pierced the pig’s intestines; Ka ‘aere au ka ta‘ata‘a ngākau puaka i ta‘atai. I‘m going to go and clean out the pig’s innards on the beach. 2. Temper, disposition, mood, heart (considered as seat of the emotions), spirit. E ao tō tei ‘aka‘aka te ngākau. blessed are the meek in spirit; ma te tae o te ngākau, with a willing heart. 3. In sense (2) above, but combined with the following word to form a v.i. or n. Ngākau aro‘a, kind-hearted(ness), considerate, generous. ‘E tangata ngākau aro‘a ‘a Tā, kua ‘ōronga ‘aia i tōna torōka ‘ei tauturu i te ‘anga‘anga a te ‘ōire. TŒa is a kind-hearted man, he let the village have his truck for their work; nō tōna ngākau aro‘a, out of the kindness of his heart. Ngākau kino, bad-temper(ed), vicious (of animals); (in) a bad frame of mind, worried and edgy. ‘e va‘ine ngākau kino ‘a Varaipāni. VaraipŒani is a bad-tempered woman; Kua ngākau kino te ‘oro‘enua i te pāpā‘ia‘anga. the horse turned nasty when it was beaten; Kua ‘aere ngākau kino ‘aia ki te ‘āpi‘i. he went to school in a bad frame of mind. ngākau marū, gentle, (of) a quiet and courteous disposition. ‘E tamaiti ngākau marū ‘a Kā. KŒa is a quiet and gentle boy. Ngākau parau, proud, conceit(ed). Kua ngākau parau te tamaiti, nō te mea kāre rava tōna ngā metua e tamaki ana iāia. the child is conceited because his parents never tell him off. Ngākau paruparu, soft-hearted, lenient, easy-going, pliable. Nō tōna ngākau paruparu, nō reira kua tuku ‘ua ‘aia ki tā rātou tika. being easy-going, he just gave way to them. Ngākau piri, affectionate, close (of friendship). ‘E ngākau piri tika ai ‘aia ki tōna māmā. he is very close to his mother. Ngākau rua, two-faced, double-dealing; in two minds about something. Kua pu‘apinga-kore te ‘anga-‘anga, kua ngākau rua te tangata. the work isn’t getting anywhere, people are in two minds about it. Ngākau tae, free open and generous in disposition, sincere and warm-hearted. Kua ‘ōronga ‘aia i tāna ‘apinga ma te ngākau tae. he gave his things away with unstinted generosity; ‘e ‘āriki‘anga ngākau tae tika ai, a most warm welcome. Moni ngākau tae, n., church collection, voluntary contribution. Ngākau tangi, sympathetic, (feeling) pity. Ngākau toa, brave, valiant. ‘E tangata ngākau toa ‘aia i te tū‘anga ki mua i tōna ‘enemi. he is a brave man in the face of his enemies; Kua tamaki ‘aia ma te ngākau toa. he fought valiantly. ‘Ati ngākau, heart-broken. ‘Akavā ngākau, sense inwardly, conscience. [Pn. *„aakau.]"
ngake,", n. A small scoop net with a handle (Ait. dial.)."
ngaki,", (-a, -‘ia). Care for, look after, bring up (a child). Nāku i ngaki iā koe ē ma‘ata ‘ua ake koe. I’ve looked after you until you have grown up; Kā kite rāi au i te ngaki i tāku ‘ānau. I know how to bring a family up; Kua ‘akameitaki ‘aia i te taote ē te nēti nō te ngaki‘anga iāia. he thanked the doctor and the nurse for looking after him."
ngako,", n. The internal fat of fish or animals (Ait. dial., cf. Rar. matū). [Pn. *„ako.] ngāko‘iko‘i, v.i. 1. Quick (of pace, ‘aere, or legs, vaevae), speedy. Kia ngāko‘iko‘i tā kōtou ‘aere, ka roko‘ia kōtou e te ua. make haste or you‘ll get caught in the rain; E ‘aere ngāko‘iko‘i kōtou, ko te tūrēti kōtou ākonei i te ‘āpi‘i. hurry along or you may be late for school; ‘E ‘apinga tika ai te ngāko‘ikoæi i ngā vaevae ō‘ou! what a rate you walk (or run) at! 2. Mata ngākoikoi, sharp-eyed. [ngā-3 (?ngā2), koi1 RR.]"
ngao,", v.i. Big (Mang. dial., cf. Rar. ma‘ata). ngāoi, v.i. Out-of-joint, dislocated. Kua ngāoi iāia te pa‘u‘anga. he put the joint out. [nga-1, oi1.] ngāoioi, v.i., fq. ngāoi. Dislocated."
nga‘oro,", v.i. Move or slide in a mass (of a landslide, flood water, collapsing build-ing). Kua nga‘oro ‘ua te vai nā runga i te ‘enua. the water flooded over the land; Kua rūrū nga‘oro‘ia te ‘are e te ngaru. the houses were swept away by the wave. [nga-1, ‘oro.]"
ngarangara,", v.i. Frightened, terrified. ‘Auraka e ngarangara. don’t be fright-ened. ngarangararā, fq. ngararā. Make rattling noises in the throat. Kua ngarangararā ngā ‘oro‘enua kika ‘ārote nō te piri i te kara. both the horses drawing the plough were rattling in the throat because their collars were too tight. [ngararā rR.] ngararā, v.i. Make a choking, rattling sound in the throat. Kua ngararā te va‘ine i te kōmiri‘ia‘anga tōna kakī. choking noises came from the woman as her throat was squeezed; Kua rongo au i te ngararā a te ‘oro‘enua. I heard the rattling noise the horse was making in its throat. (cf. kararā.) ngārara, n. A large lizard (Gehyra oceanica), common around dwellings and in the forest.     ILL.     ngārara (Gehyra oceanica) ngāra‘u, n. Charcoal. E ‘akakī mai i te toka ki te ngāra‘u ‘ei ‘akatika i te kāka‘u. fill the iron with charcoal ready for pressing the clothes; Tikina mai te pi‘a ngāra‘u. come and get the box of charcoal; Ka ‘aere au kā ta‘u ngāra‘u. I‘m going to prepare (by burning) some charcoal; E piringo‘i mai koe i te ngāra‘u kā, ‘ei tutungi i tāku ‘ava‘ava. pick up (with the tongs) an ember for me to light my cigarette with. [Np. *„alafu.]"
ngarepu,", v.i. 1. Disturbed, rough (of water). Kua ngarepu te moana i te matangi ‘uri‘ia. the gale made the sea rough; Kua ngarepu te vai i tō rātou rererere‘anga ki roto. they disturbed the water when they all jumped in; Kua mataku te pātete i te ngarepu‘anga te moana. the passengers felt frightened as the sea grew rough; Kua ngarepu te maunga kā. the volcano became active. 2. Pliable, supple: te ngarepu o te au rārā, the suppleness of the branches. [nga-1, repu.] ngārepurepu, v.i., fq. ngarepu. Be con-tinuously disturbed and rough (of water), pliable (of branches). Kua rapurapu te aronga tautai i te ‘oki ki uta i te ngāre-purepu‘anga te moana. the fishermen made haste back to land as the sea grew steadily rougher. [ngarepu RR.]"
